province_id;R;G;B;province_type;x;y;Biome_R;Biome_G;Biome_B;Biome_ID;Biome_Name
prv-003312;150;12;101;land;1458.69;683.2;40;182;229;tropical_savannah;Tropical Savannah
prv-003313;89;205;180;land;1595.43;669.68;255;0;0;hot_desert;Hot Desert
prv-003314;88;230;213;land;1608.65;670.43;255;0;0;hot_desert;Hot Desert
prv-003315;168;160;182;land;127.6;691.6;225;202;0;mediterranean;Mediterranean
prv-003316;210;218;253;land;132.93;688.43;224;202;0;mediterranean;Mediterranean
prv-003317;166;210;39;land;197.41;681.24;40;182;229;tropical_savannah;Tropical Savannah
prv-003318;150;100;223;land;218.5;685.0;146;208;27;humid_subtropical;Humid Subtropical
prv-003319;187;188;185;land;475.0;684.0;223;203;24;mediterranean;Mediterranean
prv-003320;134;56;20;land;508.36;692.61;223;203;30;mediterranean;Mediterranean
prv-003321;122;196;87;land;514.42;693.74;223;203;30;mediterranean;Mediterranean
prv-003322;235;115;239;land;572.58;686.25;255;144;0;hot_steppe;Hot Steppe
prv-003323;124;121;23;land;588.38;686.22;0;0;0;high_mountains;High Mountains
prv-003324;163;12;2;land;611.9;689.37;255;144;0;hot_steppe;Hot Steppe
prv-003325;140;127;197;land;631.54;683.32;255;144;0;hot_steppe;Hot Steppe
prv-003326;162;98;27;land;743.1;687.21;255;144;0;hot_steppe;Hot Steppe
prv-003327;213;190;226;land;755.79;690.96;189;105;0;hot_steppe;Hot Steppe
prv-003328;246;136;212;land;767.51;690.74;226;127;0;hot_steppe;Hot Steppe
prv-003329;204;53;224;land;804.87;688.16;0;0;0;high_mountains;High Mountains
prv-003330;236;198;219;land;817.59;685.52;0;0;0;high_mountains;High Mountains
prv-003331;140;89;169;land;833.49;683.2;255;86;0;hot_steppe;Hot Steppe
prv-003332;65;44;238;land;856.69;689.78;0;0;0;high_mountains;High Mountains
prv-003333;93;114;73;land;877.99;687.55;0;0;0;high_mountains;High Mountains
prv-003334;63;171;109;land;912.12;690.08;255;144;0;hot_steppe;Hot Steppe
prv-003335;202;170;119;land;934.49;686.01;0;0;0;high_mountains;High Mountains
prv-003336;43;24;254;land;951.3;689.95;0;0;0;high_mountains;High Mountains
prv-003337;16;84;71;land;974.67;686.57;0;0;0;high_mountains;High Mountains
prv-003338;145;51;248;land;997.92;686.55;0;0;0;high_mountains;High Mountains
prv-003339;144;249;115;land;1018.37;689.66;0;0;0;high_mountains;High Mountains
prv-003340;232;76;229;land;1042.25;691.51;255;144;0;hot_steppe;Hot Steppe
prv-003341;64;23;36;land;1058.55;687.0;255;144;0;hot_steppe;Hot Steppe
prv-003342;200;106;74;land;1075.91;686.74;255;144;0;hot_steppe;Hot Steppe
prv-003343;237;84;177;land;1103.64;683.53;255;144;0;hot_steppe;Hot Steppe
prv-003344;81;94;166;land;1119.28;683.68;252;151;31;hot_steppe;Hot Steppe
prv-003345;77;111;207;land;1233.79;689.61;248;163;55;cold_steppe;Cold Steppe
prv-003346;115;250;44;land;1250.23;686.55;255;144;0;hot_steppe;Hot Steppe
prv-003347;79;45;41;land;1263.13;693.86;205;121;121;cold_desert;Cold Desert
prv-003348;249;111;172;land;1287.2;690.44;230;132;90;cold_desert;Cold Desert
prv-003349;79;144;183;land;1312.34;689.71;255;144;0;hot_steppe;Hot Steppe
prv-003350;43;140;192;land;1323.48;687.2;255;144;0;hot_steppe;Hot Steppe
prv-003351;190;25;54;land;1389.07;681.53;255;0;0;hot_desert;Hot Desert
prv-003352;186;242;181;land;1405.6;685.33;255;142;0;hot_steppe;Hot Steppe
prv-003353;103;151;205;land;1420.89;683.18;255;86;0;hot_steppe;Hot Steppe
prv-003354;180;164;155;land;1432.64;690.2;68;13;29;humid_continental;Humid Continental
prv-003355;238;116;189;land;1467.57;687.92;181;166;175;polar_ice_caps;Polar Ice Caps
prv-003356;215;84;72;land;1476.6;689.8;255;144;0;hot_steppe;Hot Steppe
prv-003357;124;42;247;land;124.81;696.04;223;203;30;mediterranean;Mediterranean
prv-003358;10;166;202;land;446.0;696.5;226;202;0;mediterranean;Mediterranean
prv-003359;105;56;249;land;448.0;694.0;226;201;0;mediterranean;Mediterranean
prv-003360;12;162;37;land;503.18;702.07;223;203;30;mediterranean;Mediterranean
prv-003361;118;172;13;land;516.42;702.9;223;203;30;mediterranean;Mediterranean
prv-003362;249;162;183;land;573.0;696.3;223;203;30;mediterranean;Mediterranean
prv-003363;158;51;52;land;580.42;697.22;223;203;30;mediterranean;Mediterranean
prv-003364;105;223;219;land;598.45;697.33;223;203;30;mediterranean;Mediterranean
prv-003365;177;219;58;land;625.24;696.19;223;203;30;mediterranean;Mediterranean
prv-003366;164;16;63;land;726.3;705.17;223;203;30;mediterranean;Mediterranean
prv-003367;208;16;238;land;733.5;699.14;223;203;30;mediterranean;Mediterranean
prv-003368;189;183;150;land;750.34;701.6;233;192;93;cold_steppe;Cold Steppe
prv-003369;87;74;197;land;782.55;697.17;0;0;0;high_mountains;High Mountains
prv-003370;97;113;134;land;807.12;700.39;209;124;124;cold_desert;Cold Desert
prv-003371;214;185;132;land;820.82;695.52;255;144;0;hot_steppe;Hot Steppe
prv-003372;143;7;24;land;837.03;699.76;0;0;0;high_mountains;High Mountains
prv-003373;189;74;169;land;864.58;701.92;204;121;122;cold_desert;Cold Desert
prv-003374;79;128;53;land;881.51;696.34;255;144;0;hot_steppe;Hot Steppe
prv-003375;138;212;225;land;915.75;699.46;0;0;0;high_mountains;High Mountains
prv-003376;143;190;146;land;930.67;696.65;255;146;0;hot_steppe;Hot Steppe
prv-003377;6;1;81;land;953.72;700.01;0;0;0;high_mountains;High Mountains
prv-003378;206;200;33;land;964.04;701.67;0;0;0;high_mountains;High Mountains
prv-003379;241;103;89;land;984.55;699.77;0;0;0;high_mountains;High Mountains
prv-003380;45;55;188;land;1010.96;699.18;0;0;0;high_mountains;High Mountains
prv-003381;163;185;29;land;1035.86;701.98;35;16;16;high_mountains;High Mountains
prv-003382;109;253;214;land;1052.26;702.54;205;121;121;cold_desert;Cold Desert
prv-003383;223;151;53;land;1075.24;700.72;205;121;121;cold_desert;Cold Desert
prv-003384;176;129;183;land;1089.81;698.67;130;191;46;humid_subtropical;Humid Subtropical
prv-003385;241;157;21;land;1207.66;707.32;72;188;27;humid_subtropical;Humid Subtropical
prv-003386;18;48;43;land;1233.41;698.99;177;190;69;cold_steppe;Cold Steppe
prv-003387;57;75;169;land;1244.17;697.22;205;121;121;cold_desert;Cold Desert
prv-003388;140;22;23;land;1277.15;695.23;205;121;121;cold_desert;Cold Desert
prv-003389;48;56;63;land;1282.13;700.5;205;121;121;cold_desert;Cold Desert
prv-003390;123;247;169;land;1302.33;696.17;207;115;123;cold_desert;Cold Desert
prv-003391;60;123;63;land;1320.3;693.41;223;203;30;mediterranean;Mediterranean
prv-003392;10;182;13;land;1406.88;693.71;255;142;0;hot_steppe;Hot Steppe
prv-003393;60;237;218;land;1421.98;699.3;223;203;30;mediterranean;Mediterranean
prv-003394;142;34;151;land;1441.64;700.6;203;116;122;cold_desert;Cold Desert
prv-003395;251;57;41;land;1454.38;698.8;255;145;0;hot_steppe;Hot Steppe
prv-003396;241;28;243;land;1472.16;697.41;255;144;0;hot_steppe;Hot Steppe
prv-003397;147;170;248;land;1486.98;703.55;255;143;0;hot_steppe;Hot Steppe
prv-003398;106;251;43;land;1533.17;704.42;223;203;17;mediterranean;Mediterranean
prv-003399;173;100;120;land;101.2;710.2;223;203;30;mediterranean;Mediterranean
prv-003400;250;152;142;land;115.38;702.62;224;203;0;mediterranean;Mediterranean
prv-003401;250;249;249;land;490.22;709.52;223;203;30;mediterranean;Mediterranean
prv-003402;46;231;131;land;507.39;706.9;223;203;30;mediterranean;Mediterranean
prv-003403;142;205;55;land;514.34;712.06;223;203;30;mediterranean;Mediterranean
prv-003404;38;60;13;land;574.17;707.99;223;203;30;mediterranean;Mediterranean
prv-003405;72;137;7;land;587.14;701.62;223;203;30;mediterranean;Mediterranean
prv-003406;229;26;123;land;599.0;704.0;224;202;0;mediterranean;Mediterranean
prv-003407;149;31;209;land;621.15;702.38;223;203;30;mediterranean;Mediterranean
prv-003408;94;222;140;land;721.98;711.93;223;203;30;mediterranean;Mediterranean
prv-003409;147;230;85;land;742.85;711.78;148;208;53;mediterranean;Mediterranean
prv-003410;104;160;155;land;766.07;709.02;139;209;48;humid_subtropical;Humid Subtropical
prv-003411;139;87;72;land;779.31;713.52;0;0;0;high_mountains;High Mountains
prv-003412;144;104;34;land;798.62;709.4;0;0;0;high_mountains;High Mountains
prv-003413;28;57;194;land;821.03;710.3;0;0;0;high_mountains;High Mountains
prv-003414;163;11;42;land;840.52;712.23;0;0;0;high_mountains;High Mountains
prv-003415;1;165;171;land;853.57;708.16;205;121;121;cold_desert;Cold Desert
prv-003416;234;131;246;land;883.67;709.06;205;121;121;cold_desert;Cold Desert
prv-003417;39;230;225;land;901.59;702.52;212;124;114;cold_desert;Cold Desert
prv-003418;42;127;167;land;923.04;711.8;0;0;0;high_mountains;High Mountains
prv-003419;189;55;178;land;945.03;709.13;0;0;0;high_mountains;High Mountains
prv-003420;77;52;161;land;973.47;704.86;0;0;0;high_mountains;High Mountains
prv-003421;164;78;183;land;996.23;705.69;0;0;0;high_mountains;High Mountains
prv-003422;127;113;227;land;1010.0;711.83;0;0;0;high_mountains;High Mountains
prv-003423;111;32;4;land;1025.4;704.92;0;0;0;high_mountains;High Mountains
prv-003424;50;246;78;land;1061.31;710.32;205;121;121;cold_desert;Cold Desert
prv-003425;226;175;23;land;1071.74;711.9;205;121;121;cold_desert;Cold Desert
prv-003426;113;237;206;land;1092.07;709.14;205;121;121;cold_desert;Cold Desert
prv-003427;230;51;25;land;1109.27;710.01;72;188;27;humid_subtropical;Humid Subtropical
prv-003428;193;137;150;land;1134.62;716.46;72;188;27;humid_subtropical;Humid Subtropical
prv-003429;132;169;40;land;1170.44;713.94;72;188;27;humid_subtropical;Humid Subtropical
prv-003430;9;237;139;land;1185.45;711.75;72;188;27;humid_subtropical;Humid Subtropical
prv-003431;168;98;202;land;1198.55;708.58;72;188;27;humid_subtropical;Humid Subtropical
prv-003432;137;174;190;land;1216.34;713.17;233;192;93;cold_steppe;Cold Steppe
prv-003433;98;191;69;land;1242.95;708.5;72;188;27;humid_subtropical;Humid Subtropical
prv-003434;20;53;44;land;1278.05;706.39;205;121;121;cold_desert;Cold Desert
prv-003435;73;24;53;land;1286.72;709.56;205;121;121;cold_desert;Cold Desert
prv-003436;231;74;105;land;1299.84;711.68;205;121;121;cold_desert;Cold Desert
prv-003437;119;46;10;land;1318.76;705.99;223;203;30;mediterranean;Mediterranean
prv-003438;176;8;189;land;1428.29;707.15;223;203;30;mediterranean;Mediterranean
prv-003439;236;23;247;land;1433.3;705.92;233;192;93;cold_steppe;Cold Steppe
prv-003440;149;117;5;land;1465.29;705.59;205;121;121;cold_desert;Cold Desert
prv-003441;73;238;254;land;1481.5;710.57;224;173;103;cold_steppe;Cold Steppe
prv-003442;225;234;104;land;1509.67;710.05;223;203;30;mediterranean;Mediterranean
prv-003443;134;3;211;land;1532.3;709.2;223;203;30;mediterranean;Mediterranean
prv-003444;28;137;59;land;1538.15;713.08;223;203;30;mediterranean;Mediterranean
prv-003445;13;221;48;land;492.73;719.25;205;216;190;polar_ice_caps;Polar Ice Caps
prv-003446;229;139;145;land;503.68;721.09;223;203;30;mediterranean;Mediterranean
prv-003447;248;145;92;land;521.1;721.58;223;203;30;mediterranean;Mediterranean
prv-003448;214;236;172;land;569.18;714.82;223;203;30;mediterranean;Mediterranean
prv-003449;130;211;218;land;576.57;716.51;223;203;30;mediterranean;Mediterranean
prv-003450;181;180;3;land;702.0;719.5;65;187;0;humid_subtropical;Humid Subtropical
prv-003451;158;74;149;land;720.77;718.65;72;188;27;humid_subtropical;Humid Subtropical
prv-003452;171;164;224;land;731.8;718.51;138;204;49;humid_subtropical;Humid Subtropical
prv-003453;102;13;98;land;761.78;721.19;148;208;53;mediterranean;Mediterranean
prv-003454;205;249;160;land;787.99;717.72;0;0;0;high_mountains;High Mountains
prv-003455;214;242;7;land;808.86;722.36;0;0;0;high_mountains;High Mountains
prv-003456;227;118;116;land;825.37;721.32;0;0;0;high_mountains;High Mountains
prv-003457;154;150;173;land;850.1;723.39;0;0;0;high_mountains;High Mountains
prv-003458;101;180;96;land;869.79;713.84;205;121;121;cold_desert;Cold Desert
prv-003459;197;117;94;land;877.62;723.61;205;121;121;cold_desert;Cold Desert
prv-003460;67;15;194;land;906.23;715.81;205;121;121;cold_desert;Cold Desert
prv-003461;232;253;244;land;936.04;713.99;208;123;123;cold_desert;Cold Desert
prv-003462;7;200;132;land;957.59;716.76;0;0;0;high_mountains;High Mountains
prv-003463;250;63;2;land;976.39;717.73;0;0;0;high_mountains;High Mountains
prv-003464;227;69;67;land;994.34;719.66;0;0;0;high_mountains;High Mountains
prv-003465;15;194;201;land;1015.28;721.26;0;0;0;high_mountains;High Mountains
prv-003466;211;158;229;land;1033.16;718.54;0;0;0;high_mountains;High Mountains
prv-003467;100;248;40;land;1049.3;716.06;205;121;121;cold_desert;Cold Desert
prv-003468;179;248;183;land;1072.9;720.5;205;121;121;cold_desert;Cold Desert
prv-003469;81;46;127;land;1100.21;720.72;233;192;93;cold_steppe;Cold Steppe
prv-003470;229;45;237;land;1114.58;721.52;50;188;19;humid_subtropical;Humid Subtropical
prv-003471;108;126;140;land;1145.56;718.48;62;188;23;humid_subtropical;Humid Subtropical
prv-003472;116;16;24;land;1163.54;721.31;233;192;93;cold_steppe;Cold Steppe
prv-003473;25;84;181;land;1178.92;722.81;224;173;103;cold_steppe;Cold Steppe
prv-003474;95;27;245;land;1199.92;720.27;205;121;121;cold_desert;Cold Desert
prv-003475;138;30;192;land;1222.8;722.67;203;115;122;cold_desert;Cold Desert
prv-003476;58;32;196;land;1254.4;710.58;235;192;94;cold_steppe;Cold Steppe
prv-003477;192;97;190;land;1267.97;712.28;233;192;93;cold_steppe;Cold Steppe
prv-003478;110;103;245;land;1284.22;718.29;205;121;121;cold_desert;Cold Desert
prv-003479;113;193;223;land;1311.81;717.29;233;192;93;cold_steppe;Cold Steppe
prv-003480;105;1;148;land;1325.73;718.22;223;203;30;mediterranean;Mediterranean
prv-003481;15;155;5;land;1446.07;714.65;223;203;30;mediterranean;Mediterranean
prv-003482;78;109;128;land;1466.53;716.11;239;197;96;cold_steppe;Cold Steppe
prv-003483;40;208;169;land;1479.3;720.97;233;192;93;cold_steppe;Cold Steppe
prv-003484;155;30;118;land;1516.3;715.93;223;203;30;mediterranean;Mediterranean
prv-003485;95;9;107;land;1528.86;717.31;223;203;30;mediterranean;Mediterranean
prv-003486;162;137;88;land;1537.64;720.29;223;203;30;mediterranean;Mediterranean
prv-003487;195;32;54;land;1583.0;718.0;223;203;14;mediterranean;Mediterranean
prv-003488;196;99;131;land;65.0;734.0;226;203;28;mediterranean;Mediterranean
prv-003489;235;15;56;land;463.04;734.7;223;203;30;mediterranean;Mediterranean
prv-003490;203;46;155;land;483.44;732.32;223;203;30;mediterranean;Mediterranean
prv-003491;5;229;60;land;506.01;728.56;223;203;30;mediterranean;Mediterranean
prv-003492;190;13;110;land;517.36;734.07;223;203;30;mediterranean;Mediterranean
prv-003493;181;104;10;land;703.09;731.91;72;188;27;humid_subtropical;Humid Subtropical
prv-003494;59;170;230;land;713.82;726.63;72;188;27;humid_subtropical;Humid Subtropical
prv-003495;228;63;110;land;733.1;732.03;72;188;27;humid_subtropical;Humid Subtropical
prv-003496;18;37;251;land;750.81;731.03;72;188;27;humid_subtropical;Humid Subtropical
prv-003497;71;88;200;land;785.57;729.92;0;0;0;high_mountains;High Mountains
prv-003498;207;198;225;land;797.54;726.32;0;0;0;high_mountains;High Mountains
prv-003499;8;96;170;land;822.48;733.82;0;0;0;high_mountains;High Mountains
prv-003500;80;64;250;land;836.26;732.62;0;0;0;high_mountains;High Mountains
prv-003501;187;101;223;land;855.83;733.98;205;121;121;cold_desert;Cold Desert
prv-003502;77;11;214;land;893.56;726.62;205;121;121;cold_desert;Cold Desert
prv-003503;99;22;179;land;912.89;729.4;205;121;121;cold_desert;Cold Desert
prv-003504;241;172;202;land;933.38;726.87;205;121;121;cold_desert;Cold Desert
prv-003505;158;29;241;land;949.39;728.79;0;0;0;high_mountains;High Mountains
prv-003506;143;86;142;land;977.31;729.96;0;0;0;high_mountains;High Mountains
prv-003507;157;174;17;land;993.16;731.02;0;0;0;high_mountains;High Mountains
prv-003508;129;77;23;land;1007.31;728.53;93;52;52;humid_continental;Humid Continental
prv-003509;255;38;20;land;1032.65;733.05;0;0;0;high_mountains;High Mountains
prv-003510;174;254;24;land;1048.13;729.39;114;65;65;humid_continental;Humid Continental
prv-003511;59;129;155;land;1080.34;728.31;205;121;121;cold_desert;Cold Desert
prv-003512;190;249;105;land;1093.54;730.18;0;0;0;high_mountains;High Mountains
prv-003513;149;98;217;land;1129.8;729.73;233;192;93;cold_steppe;Cold Steppe
prv-003514;114;188;66;land;1147.11;732.06;233;193;93;cold_steppe;Cold Steppe
prv-003515;244;84;50;land;1161.88;735.3;205;121;121;cold_desert;Cold Desert
prv-003516;247;191;253;land;1191.05;735.59;205;121;121;cold_desert;Cold Desert
prv-003517;113;154;182;land;1203.62;730.82;205;121;121;cold_desert;Cold Desert
prv-003518;234;245;122;land;1233.56;727.41;221;166;106;cold_steppe;Cold Steppe
prv-003519;131;141;122;land;1248.6;730.11;233;192;93;cold_steppe;Cold Steppe
prv-003520;192;83;219;land;1272.97;730.47;205;121;121;cold_desert;Cold Desert
prv-003521;80;122;0;land;1295.18;729.41;205;121;121;cold_desert;Cold Desert
prv-003522;127;160;167;land;1314.79;733.14;205;120;121;cold_desert;Cold Desert
prv-003523;192;234;171;land;1331.77;728.75;223;203;36;mediterranean;Mediterranean
prv-003524;181;135;241;land;1347.46;735.42;233;192;93;cold_steppe;Cold Steppe
prv-003525;1;61;131;land;1374.18;734.42;223;203;30;mediterranean;Mediterranean
prv-003526;137;60;71;land;1402.31;733.54;223;203;4;mediterranean;Mediterranean
prv-003527;200;120;58;land;1462.83;722.71;223;203;30;mediterranean;Mediterranean
prv-003528;225;233;172;land;1473.17;724.33;223;204;23;mediterranean;Mediterranean
prv-003529;27;134;208;land;1562.55;727.93;223;203;30;mediterranean;Mediterranean
prv-003530;186;173;109;land;54.22;743.22;223;203;0;mediterranean;Mediterranean
prv-003531;129;1;240;land;463.96;741.3;223;203;30;mediterranean;Mediterranean
prv-003532;179;128;228;land;477.61;740.57;223;203;30;mediterranean;Mediterranean
prv-003533;50;245;36;land;501.39;738.93;223;203;30;mediterranean;Mediterranean
prv-003534;51;119;62;land;516.86;736.86;223;203;30;mediterranean;Mediterranean
prv-003535;11;225;163;land;705.44;744.16;72;188;27;humid_subtropical;Humid Subtropical
prv-003536;55;147;202;land;716.53;740.05;72;188;27;humid_subtropical;Humid Subtropical
prv-003537;254;65;189;land;732.42;742.54;72;188;27;humid_subtropical;Humid Subtropical
prv-003538;90;41;135;land;761.49;743.65;72;188;27;humid_subtropical;Humid Subtropical
prv-003539;248;94;13;land;775.05;737.76;72;188;27;humid_subtropical;Humid Subtropical
prv-003540;32;243;159;land;799.73;735.07;0;0;0;high_mountains;High Mountains
prv-003541;126;52;181;land;822.53;745.45;0;0;0;high_mountains;High Mountains
prv-003542;232;99;173;land;838.95;744.72;206;121;121;cold_desert;Cold Desert
prv-003543;114;34;137;land;871.52;737.63;205;121;121;cold_desert;Cold Desert
prv-003544;24;117;168;land;881.15;738.4;205;121;121;cold_desert;Cold Desert
prv-003545;34;218;160;land;906.06;741.87;0;0;0;high_mountains;High Mountains
prv-003546;144;7;228;land;928.15;740.39;173;101;101;cold_desert;Cold Desert
prv-003547;146;66;186;land;947.78;744.09;0;0;0;high_mountains;High Mountains
prv-003548;123;113;205;land;964.98;738.83;0;0;0;high_mountains;High Mountains
prv-003549;233;230;56;land;994.19;740.65;210;124;124;cold_desert;Cold Desert
prv-003550;164;208;33;land;1016.52;737.19;0;0;0;high_mountains;High Mountains
prv-003551;87;236;233;land;1041.77;744.03;205;121;121;cold_desert;Cold Desert
prv-003552;94;11;35;land;1056.8;740.79;205;121;121;cold_desert;Cold Desert
prv-003553;143;242;23;land;1069.08;735.33;205;121;121;cold_desert;Cold Desert
prv-003554;66;38;171;land;1090.08;742.14;0;0;0;high_mountains;High Mountains
prv-003555;187;117;211;land;1113.09;737.2;233;192;93;cold_steppe;Cold Steppe
prv-003556;101;197;116;land;1148.05;743.9;233;192;93;cold_steppe;Cold Steppe
prv-003557;127;95;217;land;1171.39;737.57;205;121;121;cold_desert;Cold Desert
prv-003558;103;25;215;land;1183.01;738.43;205;121;121;cold_desert;Cold Desert
prv-003559;93;115;4;land;1209.42;741.0;205;121;121;cold_desert;Cold Desert
prv-003560;202;150;225;land;1224.23;736.58;205;121;121;cold_desert;Cold Desert
prv-003561;140;171;132;land;1242.37;739.73;205;121;121;cold_desert;Cold Desert
prv-003562;95;235;62;land;1278.25;745.5;205;121;121;cold_desert;Cold Desert
prv-003563;163;103;73;land;1291.43;742.88;205;121;121;cold_desert;Cold Desert
prv-003564;57;128;18;land;1303.88;744.88;205;121;121;cold_desert;Cold Desert
prv-003565;65;22;176;land;1330.03;743.0;233;192;93;cold_steppe;Cold Steppe
prv-003566;120;235;124;land;1357.96;744.34;240;190;96;cold_steppe;Cold Steppe
prv-003567;245;152;119;land;1367.02;740.92;223;203;27;mediterranean;Mediterranean
prv-003568;77;195;105;land;1401.75;736.67;223;203;30;mediterranean;Mediterranean
prv-003569;122;20;91;land;1576.0;737.0;225;202;0;mediterranean;Mediterranean
prv-003570;85;59;88;land;460.81;754.19;223;203;30;mediterranean;Mediterranean
prv-003571;12;240;234;land;482.29;746.88;223;203;30;mediterranean;Mediterranean
prv-003572;180;229;141;land;502.57;747.0;223;203;30;mediterranean;Mediterranean
prv-003573;111;16;110;land;676.49;753.92;72;188;27;humid_subtropical;Humid Subtropical
prv-003574;253;133;2;land;702.0;746.0;95;193;100;oceanic_climate;Oceanic Climate
prv-003575;217;222;190;land;711.75;749.86;72;188;27;humid_subtropical;Humid Subtropical
prv-003576;176;95;90;land;733.91;751.17;72;188;27;humid_subtropical;Humid Subtropical
prv-003577;41;22;145;land;751.42;750.93;72;188;27;humid_subtropical;Humid Subtropical
prv-003578;157;91;35;land;777.26;755.05;72;188;27;humid_subtropical;Humid Subtropical
prv-003579;188;126;226;land;787.7;743.39;72;188;27;humid_subtropical;Humid Subtropical
prv-003580;14;84;12;land;809.78;753.47;166;136;64;cold_desert;Cold Desert
prv-003581;75;42;154;land;840.4;752.87;205;121;121;cold_desert;Cold Desert
prv-003582;48;232;232;land;865.12;748.02;205;121;121;cold_desert;Cold Desert
prv-003583;177;76;151;land;882.75;752.94;205;121;121;cold_desert;Cold Desert
prv-003584;4;92;168;land;909.01;754.3;205;121;121;cold_desert;Cold Desert
prv-003585;224;35;12;land;920.73;754.44;204;121;121;cold_desert;Cold Desert
prv-003586;232;50;212;land;942.83;755.49;0;0;0;high_mountains;High Mountains
prv-003587;194;219;12;land;964.13;753.81;0;0;0;high_mountains;High Mountains
prv-003588;30;108;56;land;984.77;751.38;0;0;0;high_mountains;High Mountains
prv-003589;30;37;237;land;1005.8;751.68;205;121;121;cold_desert;Cold Desert
prv-003590;121;232;221;land;1026.59;750.78;0;0;0;high_mountains;High Mountains
prv-003591;78;44;245;land;1064.12;755.66;205;121;121;cold_desert;Cold Desert
prv-003592;50;171;23;land;1072.12;746.45;205;121;121;cold_desert;Cold Desert
prv-003593;219;189;102;land;1098.28;753.81;206;123;120;cold_desert;Cold Desert
prv-003594;16;48;7;land;1117.01;748.73;148;208;53;mediterranean;Mediterranean
prv-003595;192;91;18;land;1133.1;750.06;148;208;53;mediterranean;Mediterranean
prv-003596;134;11;239;land;1155.25;754.47;205;121;121;cold_desert;Cold Desert
prv-003597;26;202;23;land;1177.44;749.45;184;229;255;polar_ice_caps;Polar Ice Caps
prv-003598;3;180;12;land;1200.16;753.85;184;232;255;polar_ice_caps;Polar Ice Caps
prv-003599;57;228;149;land;1222.09;749.86;205;121;121;cold_desert;Cold Desert
prv-003600;211;53;180;land;1247.97;747.68;205;121;121;cold_desert;Cold Desert
prv-003601;91;243;170;land;1266.63;745.11;205;121;121;cold_desert;Cold Desert
prv-003602;195;175;29;land;1293.8;754.77;234;193;92;cold_steppe;Cold Steppe
prv-003603;80;152;117;land;1314.29;751.09;234;192;93;cold_steppe;Cold Steppe
prv-003604;244;164;204;land;1340.54;750.53;148;208;53;mediterranean;Mediterranean
prv-003605;184;196;153;land;1352.16;753.71;223;203;30;mediterranean;Mediterranean
prv-003606;243;35;45;land;1374.08;747.03;223;203;30;mediterranean;Mediterranean
prv-003607;108;243;227;land;1577.2;750.8;148;208;44;mediterranean;Mediterranean
prv-003608;13;176;179;land;1579.5;752.0;147;208;36;mediterranean;Mediterranean
prv-003609;42;185;200;land;1635.11;755.73;224;203;30;mediterranean;Mediterranean
prv-003610;89;219;214;land;1642.5;754.5;223;203;30;mediterranean;Mediterranean
prv-003611;19;220;64;land;457.0;756.5;223;203;30;mediterranean;Mediterranean
prv-003612;47;233;85;land;657.45;763.12;72;188;27;humid_subtropical;Humid Subtropical
prv-003613;195;131;76;land;666.67;759.38;72;188;27;humid_subtropical;Humid Subtropical
prv-003614;215;127;90;land;684.87;762.34;72;188;27;humid_subtropical;Humid Subtropical
prv-003615;236;62;172;land;719.87;756.37;72;188;27;humid_subtropical;Humid Subtropical
prv-003616;22;38;50;land;730.43;758.78;72;188;27;humid_subtropical;Humid Subtropical
prv-003617;17;153;157;land;748.58;764.54;72;188;27;humid_subtropical;Humid Subtropical
prv-003618;211;165;144;land;769.71;766.2;72;188;27;humid_subtropical;Humid Subtropical
prv-003619;58;91;33;land;792.11;757.97;72;188;27;humid_subtropical;Humid Subtropical
prv-003620;224;103;203;land;827.58;763.66;0;0;0;high_mountains;High Mountains
prv-003621;201;155;115;land;841.76;760.97;205;121;121;cold_desert;Cold Desert
prv-003622;206;95;134;land;860.95;761.52;205;121;121;cold_desert;Cold Desert
prv-003623;196;6;159;land;891.82;761.31;186;109;109;cold_desert;Cold Desert
prv-003624;227;227;25;land;900.0;757.39;205;121;121;cold_desert;Cold Desert
prv-003625;117;150;51;land;933.47;766.54;0;0;0;high_mountains;High Mountains
prv-003626;89;42;37;land;951.83;761.23;0;0;0;high_mountains;High Mountains
prv-003627;146;153;194;land;966.51;765.15;0;0;0;high_mountains;High Mountains
prv-003628;223;4;83;land;991.65;763.39;0;0;0;high_mountains;High Mountains
prv-003629;136;155;50;land;1018.63;765.23;205;121;121;cold_desert;Cold Desert
prv-003630;209;133;64;land;1037.24;760.3;205;121;121;cold_desert;Cold Desert
prv-003631;151;87;182;land;1048.59;763.18;205;121;121;cold_desert;Cold Desert
prv-003632;127;159;1;land;1085.1;762.91;205;121;121;cold_desert;Cold Desert
prv-003633;61;108;141;land;1107.98;761.32;148;208;53;mediterranean;Mediterranean
prv-003634;112;177;254;land;1119.47;761.43;148;208;53;mediterranean;Mediterranean
prv-003635;166;80;104;land;1137.05;760.26;148;208;53;mediterranean;Mediterranean
prv-003636;84;63;8;land;1157.93;766.74;181;203;69;mediterranean;Mediterranean
prv-003637;12;96;44;land;1176.26;761.0;205;121;121;cold_desert;Cold Desert
prv-003638;232;102;253;land;1212.82;763.19;205;121;121;cold_desert;Cold Desert
prv-003639;8;39;71;land;1226.85;765.62;233;192;93;cold_steppe;Cold Steppe
prv-003640;36;199;245;land;1237.67;758.28;205;121;121;cold_desert;Cold Desert
prv-003641;185;226;116;land;1260.8;759.09;213;144;115;cold_desert;Cold Desert
